date_ordinal,date,store_menu,store,menu,sales
738779,2023-09-16,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,15
738780,2023-09-17,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738781,2023-09-18,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738782,2023-09-19,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738783,2023-09-20,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738784,2023-09-21,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738785,2023-09-22,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738786,2023-09-23,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,15
738787,2023-09-24,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,15
738788,2023-09-25,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738789,2023-09-26,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738790,2023-09-27,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738791,2023-09-28,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,18
738792,2023-09-29,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738793,2023-09-30,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738794,2023-10-01,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738795,2023-10-02,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,36
738796,2023-10-03,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,3
738797,2023-10-04,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738798,2023-10-05,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738799,2023-10-06,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738800,2023-10-07,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,29
738801,2023-10-08,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,28
738802,2023-10-09,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738803,2023-10-10,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738804,2023-10-11,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,3
738805,2023-10-12,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738806,2023-10-13,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,6
738807,2023-10-14,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,17
738808,2023-10-15,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738809,2023-10-16,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738810,2023-10-17,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738811,2023-10-18,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,8
738812,2023-10-19,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,20
738813,2023-10-20,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,19
738814,2023-10-21,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,16
738815,2023-10-22,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,25
738816,2023-10-23,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738817,2023-10-24,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738818,2023-10-25,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,16
738819,2023-10-26,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,10
738820,2023-10-27,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,14
738821,2023-10-28,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,12
738822,2023-10-29,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,26
738823,2023-10-30,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738824,2023-10-31,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738825,2023-11-01,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738826,2023-11-02,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738827,2023-11-03,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,7
738828,2023-11-04,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738829,2023-11-05,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738830,2023-11-06,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738831,2023-11-07,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,12
738832,2023-11-08,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,11
738833,2023-11-09,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738834,2023-11-10,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738835,2023-11-11,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738836,2023-11-12,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,15
738837,2023-11-13,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738838,2023-11-14,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738839,2023-11-15,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738840,2023-11-16,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,7
738841,2023-11-17,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738842,2023-11-18,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,9
738843,2023-11-19,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738844,2023-11-20,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738845,2023-11-21,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738846,2023-11-22,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738847,2023-11-23,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,6
738848,2023-11-24,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738849,2023-11-25,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,19
738850,2023-11-26,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,15
738851,2023-11-27,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738852,2023-11-28,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738853,2023-11-29,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738854,2023-11-30,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738855,2023-12-01,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738856,2023-12-02,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,3
738857,2023-12-03,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738858,2023-12-04,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738859,2023-12-05,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738860,2023-12-06,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,9
738861,2023-12-07,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738862,2023-12-08,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,8
738863,2023-12-09,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738864,2023-12-10,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738865,2023-12-11,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738866,2023-12-12,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,21
738867,2023-12-13,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,3
738868,2023-12-14,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,7
738869,2023-12-15,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,15
738870,2023-12-16,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738871,2023-12-17,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738872,2023-12-18,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738873,2023-12-19,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738874,2023-12-20,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738875,2023-12-21,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738876,2023-12-22,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738877,2023-12-23,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738878,2023-12-24,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738879,2023-12-25,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,8
738880,2023-12-26,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738881,2023-12-27,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738882,2023-12-28,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,12
738883,2023-12-29,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738884,2023-12-30,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,3
738885,2023-12-31,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738886,2024-01-01,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738887,2024-01-02,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738888,2024-01-03,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738889,2024-01-04,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,6
738890,2024-01-05,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738891,2024-01-06,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,1
738892,2024-01-07,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,15
738893,2024-01-08,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738894,2024-01-09,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,3
738895,2024-01-10,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738896,2024-01-11,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,8
738897,2024-01-12,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,7
738898,2024-01-13,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,6
738899,2024-01-14,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738900,2024-01-15,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738901,2024-01-16,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738902,2024-01-17,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738903,2024-01-18,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,7
738904,2024-01-19,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738905,2024-01-20,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,3
738906,2024-01-21,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738907,2024-01-22,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738908,2024-01-23,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738909,2024-01-24,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738910,2024-01-25,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738911,2024-01-26,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738912,2024-01-27,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738913,2024-01-28,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,6
738914,2024-01-29,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738915,2024-01-30,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738916,2024-01-31,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738917,2024-02-01,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738918,2024-02-02,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738919,2024-02-03,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738920,2024-02-04,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738921,2024-02-05,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,2
738922,2024-02-06,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738923,2024-02-07,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738924,2024-02-08,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738925,2024-02-09,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738926,2024-02-10,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738927,2024-02-11,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738928,2024-02-12,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,8
738929,2024-02-13,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,14
738930,2024-02-14,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738931,2024-02-15,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,12
738932,2024-02-16,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738933,2024-02-17,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738934,2024-02-18,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738935,2024-02-19,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738936,2024-02-20,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738937,2024-02-21,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,4
738938,2024-02-22,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738939,2024-02-23,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,1
738940,2024-02-24,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738941,2024-02-25,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,6
738942,2024-02-26,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738943,2024-02-27,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738944,2024-02-28,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738945,2024-02-29,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738946,2024-03-01,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738947,2024-03-02,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738948,2024-03-03,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738949,2024-03-04,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738950,2024-03-05,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738951,2024-03-06,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738952,2024-03-07,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738953,2024-03-08,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738954,2024-03-09,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738955,2024-03-10,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738956,2024-03-11,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738957,2024-03-12,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738958,2024-03-13,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,0
738959,2024-03-14,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,5
738960,2024-03-15,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ,1인 수저세트,6
