영업일자,영업장명_메뉴명,매출수량,요일,월,영업장명,메뉴명,분기,menu_type_refined,Holiday,is_damha,is_mirashia,lag_1,lag_7,lag_14,rolling_7_mean,rolling_14_mean,rolling_7_std,rolling_7_diff
2023-05-14,느티나무 셀프BBQ_BBQ55(단체),0,6,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,77.42857142857143,48.357142857142854,72.50714250531266,0.0
2023-05-15,느티나무 셀프BBQ_BBQ55(단체),91,0,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,75.0,0.0,77.42857142857143,48.357142857142854,72.50714250531266,-75.0
2023-05-16,느티나무 셀프BBQ_BBQ55(단체),55,1,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,91.0,21.0,58.0,79.71428571428571,54.857142857142854,72.66983391961732,70.0
2023-05-17,느티나무 셀프BBQ_BBQ55(단체),0,2,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,55.0,122.0,77.0,84.57142857142857,54.642857142857146,69.14202085287246,-67.0
2023-05-18,느티나무 셀프BBQ_BBQ55(단체),190,3,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,156.0,0.0,67.14285714285714,49.142857142857146,73.38126139423828,-156.0
2023-05-19,느티나무 셀프BBQ_BBQ55(단체),62,4,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,190.0,168.0,0.0,72.0,62.714285714285715,80.97530487747484,22.0
2023-05-20,느티나무 셀프BBQ_BBQ55(단체),0,5,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,62.0,0.0,0.0,56.857142857142854,67.14285714285714,69.06622081121029,62.0
2023-05-21,느티나무 셀프BBQ_BBQ55(단체),0,6,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,56.857142857142854,67.14285714285714,69.06622081121029,0.0
2023-05-22,느티나무 셀프BBQ_BBQ55(단체),0,0,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,91.0,75.0,56.857142857142854,67.14285714285714,69.06622081121029,-91.0
2023-05-23,느티나무 셀프BBQ_BBQ55(단체),110,1,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,55.0,21.0,43.857142857142854,61.785714285714285,70.124718826361,-55.0
2023-05-24,느티나무 셀프BBQ_BBQ55(단체),0,2,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,110.0,0.0,122.0,51.714285714285715,68.14285714285714,74.52452456678111,110.0
2023-05-25,느티나무 셀프BBQ_BBQ55(단체),91,3,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,190.0,156.0,51.714285714285715,59.42857142857143,74.52452456678111,-190.0
2023-05-26,느티나무 셀프BBQ_BBQ55(단체),30,4,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,91.0,62.0,168.0,37.57142857142857,54.785714285714285,48.89395716874474,29.0
2023-05-27,느티나무 셀프BBQ_BBQ55(단체),0,5,5,느티나무 셀프BBQ,BBQ55(단체),2,food,1,0,0,30.0,0.0,0.0,33.0,44.92857142857143,47.71093515467215,30.0
2023-05-28,느티나무 셀프BBQ_BBQ55(단체),0,6,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,33.0,44.92857142857143,47.71093515467215,0.0
2023-05-29,느티나무 셀프BBQ_BBQ55(단체),0,0,5,느티나무 셀프BBQ,BBQ55(단체),2,food,1,0,0,0.0,0.0,91.0,33.0,44.92857142857143,47.71093515467215,0.0
2023-05-30,느티나무 셀프BBQ_BBQ55(단체),76,1,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,110.0,55.0,33.0,38.42857142857143,47.71093515467215,-110.0
2023-05-31,느티나무 셀프BBQ_BBQ55(단체),0,2,5,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,76.0,0.0,0.0,28.142857142857142,39.92857142857143,39.60820020916781,76.0
2023-06-01,느티나무 셀프BBQ_BBQ55(단체),46,3,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,91.0,190.0,28.142857142857142,39.92857142857143,39.60820020916781,-91.0
2023-06-02,느티나무 셀프BBQ_BBQ55(단체),74,4,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,46.0,30.0,62.0,21.714285714285715,29.642857142857142,30.25290226140448,16.0
2023-06-03,느티나무 셀프BBQ_BBQ55(단체),0,5,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,74.0,0.0,0.0,28.0,30.5,36.23994113313832,74.0
2023-06-04,느티나무 셀프BBQ_BBQ55(단체),0,6,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,28.0,30.5,36.23994113313832,0.0
2023-06-05,느티나무 셀프BBQ_BBQ55(단체),0,0,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,28.0,30.5,36.23994113313832,0.0
2023-06-06,느티나무 셀프BBQ_BBQ55(단체),0,1,6,느티나무 셀프BBQ,BBQ55(단체),2,food,1,0,0,0.0,76.0,110.0,28.0,30.5,36.23994113313832,-76.0
2023-06-07,느티나무 셀프BBQ_BBQ55(단체),0,2,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,17.142857142857142,22.642857142857142,30.372293138256573,0.0
2023-06-08,느티나무 셀프BBQ_BBQ55(단체),84,3,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,46.0,91.0,17.142857142857142,22.642857142857142,30.372293138256573,-46.0
2023-06-09,느티나무 셀프BBQ_BBQ55(단체),99,4,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,84.0,74.0,30.0,22.571428571428573,22.142857142857142,38.65599195837188,10.0
2023-06-10,느티나무 셀프BBQ_BBQ55(단체),0,5,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,99.0,0.0,0.0,26.142857142857142,27.071428571428573,44.856915377039186,99.0
2023-06-11,느티나무 셀프BBQ_BBQ55(단체),0,6,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,26.142857142857142,27.071428571428573,44.856915377039186,0.0
2023-06-12,느티나무 셀프BBQ_BBQ55(단체),123,0,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,26.142857142857142,27.071428571428573,44.856915377039186,0.0
2023-06-13,느티나무 셀프BBQ_BBQ55(단체),0,1,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,123.0,0.0,76.0,43.714285714285715,35.857142857142854,55.69175368554511,123.0
2023-06-14,느티나무 셀프BBQ_BBQ55(단체),181,2,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,43.714285714285715,30.428571428571427,55.69175368554511,0.0
2023-06-15,느티나무 셀프BBQ_BBQ55(단체),60,3,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,181.0,84.0,46.0,69.57142857142857,43.357142857142854,71.72367610688757,97.0
2023-06-16,느티나무 셀프BBQ_BBQ55(단체),279,4,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,60.0,99.0,74.0,66.14285714285714,44.357142857142854,71.49225732303363,-39.0
2023-06-17,느티나무 셀프BBQ_BBQ55(단체),0,5,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,279.0,0.0,0.0,91.85714285714286,59.0,108.21803388134003,279.0
2023-06-18,느티나무 셀프BBQ_BBQ55(단체),0,6,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,91.85714285714286,59.0,108.21803388134003,0.0
2023-06-19,느티나무 셀프BBQ_BBQ55(단체),146,0,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,123.0,0.0,91.85714285714286,59.0,108.21803388134003,-123.0
2023-06-20,느티나무 셀프BBQ_BBQ55(단체),45,1,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,146.0,0.0,0.0,95.14285714285714,69.42857142857143,109.66073221749065,146.0
2023-06-21,느티나무 셀프BBQ_BBQ55(단체),118,2,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,45.0,181.0,0.0,101.57142857142857,72.64285714285714,104.34375423387378,-136.0
2023-06-22,느티나무 셀프BBQ_BBQ55(단체),247,3,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,118.0,60.0,84.0,92.57142857142857,81.07142857142857,98.92734226501311,58.0
2023-06-23,느티나무 셀프BBQ_BBQ55(단체),0,4,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,247.0,279.0,99.0,119.28571428571429,92.71428571428571,112.92433201885572,-32.0
2023-06-24,느티나무 셀프BBQ_BBQ55(단체),0,5,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,79.42857142857143,85.64285714285714,94.96641010177783,0.0
2023-06-25,느티나무 셀프BBQ_BBQ55(단체),0,6,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,0.0,0.0,79.42857142857143,85.64285714285714,94.96641010177783,0.0
2023-06-26,느티나무 셀프BBQ_BBQ55(단체),127,0,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,146.0,123.0,79.42857142857143,85.64285714285714,94.96641010177783,-146.0
2023-06-27,느티나무 셀프BBQ_BBQ55(단체),0,1,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,127.0,45.0,0.0,76.71428571428571,85.92857142857143,92.99769582399034,82.0
2023-06-28,느티나무 셀프BBQ_BBQ55(단체),70,2,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,0.0,118.0,181.0,70.28571428571429,85.92857142857143,97.02356120330478,-118.0
2023-06-29,느티나무 셀프BBQ_BBQ55(단체),178,3,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,70.0,247.0,60.0,63.42857142857143,78.0,94.75909304275615,-177.0
2023-06-30,느티나무 셀프BBQ_BBQ55(단체),153,4,6,느티나무 셀프BBQ,BBQ55(단체),2,food,0,0,0,178.0,0.0,279.0,53.57142857142857,86.42857142857143,73.7379530112256,178.0
2023-07-01,느티나무 셀프BBQ_BBQ55(단체),0,5,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,153.0,0.0,0.0,75.42857142857143,77.42857142857143,77.77715419251153,153.0
2023-07-02,느티나무 셀프BBQ_BBQ55(단체),0,6,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,75.42857142857143,77.42857142857143,77.77715419251153,0.0
2023-07-03,느티나무 셀프BBQ_BBQ55(단체),0,0,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,127.0,146.0,75.42857142857143,77.42857142857143,77.77715419251153,-127.0
2023-07-04,느티나무 셀프BBQ_BBQ55(단체),57,1,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,45.0,57.285714285714285,67.0,78.55086310944073,0.0
2023-07-05,느티나무 셀프BBQ_BBQ55(단체),0,2,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,57.0,70.0,118.0,65.42857142857143,67.85714285714286,74.47115133360288,-13.0
2023-07-06,느티나무 셀프BBQ_BBQ55(단체),54,3,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,178.0,247.0,55.42857142857143,59.42857142857143,78.35359413763808,-178.0
2023-07-07,느티나무 셀프BBQ_BBQ55(단체),0,4,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,54.0,153.0,0.0,37.714285714285715,45.642857142857146,57.18016639160318,-99.0
2023-07-08,느티나무 셀프BBQ_BBQ55(단체),0,5,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,15.857142857142858,45.642857142857146,27.095070716697773,0.0
2023-07-09,느티나무 셀프BBQ_BBQ55(단체),0,6,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,15.857142857142858,45.642857142857146,27.095070716697773,0.0
2023-07-10,느티나무 셀프BBQ_BBQ55(단체),0,0,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,127.0,15.857142857142858,45.642857142857146,27.095070716697773,0.0
2023-07-11,느티나무 셀프BBQ_BBQ55(단체),20,1,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,57.0,0.0,15.857142857142858,36.57142857142857,27.095070716697773,-57.0
2023-07-12,느티나무 셀프BBQ_BBQ55(단체),81,2,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,20.0,0.0,70.0,10.571428571428571,38.0,20.54959158440162,20.0
2023-07-13,느티나무 셀프BBQ_BBQ55(단체),140,3,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,81.0,54.0,178.0,22.142857142857142,38.785714285714285,32.774118708866204,27.0
2023-07-14,느티나무 셀프BBQ_BBQ55(단체),75,4,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,140.0,0.0,153.0,34.42857142857143,36.07142857142857,55.17202534756522,140.0
2023-07-15,느티나무 셀프BBQ_BBQ55(단체),0,5,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,75.0,0.0,0.0,45.142857142857146,30.5,54.6517110785154,75.0
2023-07-16,느티나무 셀프BBQ_BBQ55(단체),0,6,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,45.142857142857146,30.5,54.6517110785154,0.0
2023-07-17,느티나무 셀프BBQ_BBQ55(단체),64,0,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,45.142857142857146,30.5,54.6517110785154,0.0
2023-07-18,느티나무 셀프BBQ_BBQ55(단체),41,1,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,64.0,20.0,57.0,54.285714285714285,35.07142857142857,51.07743887378028,44.0
2023-07-19,느티나무 셀프BBQ_BBQ55(단체),42,2,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,41.0,81.0,0.0,57.285714285714285,33.92857142857143,49.31434641060106,-40.0
2023-07-20,느티나무 셀프BBQ_BBQ55(단체),0,3,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,42.0,140.0,54.0,51.714285714285715,36.92857142857143,48.38289741122126,-98.0
2023-07-21,느티나무 셀프BBQ_BBQ55(단체),0,4,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,75.0,0.0,31.714285714285715,33.07142857142857,31.951600302719733,-75.0
2023-07-22,느티나무 셀프BBQ_BBQ55(단체),0,5,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,21.0,33.07142857142857,27.24579478255921,0.0
2023-07-23,느티나무 셀프BBQ_BBQ55(단체),0,6,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,21.0,33.07142857142857,27.24579478255921,0.0
2023-07-24,느티나무 셀프BBQ_BBQ55(단체),0,0,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,64.0,0.0,21.0,33.07142857142857,27.24579478255921,-64.0
2023-07-25,느티나무 셀프BBQ_BBQ55(단체),0,1,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,41.0,20.0,11.857142857142858,33.07142857142857,20.251984029789618,-41.0
2023-07-26,느티나무 셀프BBQ_BBQ55(단체),0,2,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,42.0,81.0,6.0,31.642857142857142,15.874507866387427,-42.0
2023-07-27,느티나무 셀프BBQ_BBQ55(단체),21,3,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,140.0,0.0,25.857142857142858,0.0,0.0
2023-07-28,느티나무 셀프BBQ_BBQ55(단체),0,4,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,21.0,0.0,75.0,3.0,17.357142857142858,7.937253933193524,21.0
2023-07-29,느티나무 셀프BBQ_BBQ55(단체),0,5,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,3.0,12.0,7.937253933193524,0.0
2023-07-30,느티나무 셀프BBQ_BBQ55(단체),0,6,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,3.0,12.0,7.937253933193524,0.0
2023-07-31,느티나무 셀프BBQ_BBQ55(단체),0,0,7,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,64.0,3.0,12.0,7.937253933193524,0.0
2023-08-01,느티나무 셀프BBQ_BBQ55(단체),0,1,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,41.0,3.0,7.428571428571429,7.937253933193524,0.0
2023-08-02,느티나무 셀프BBQ_BBQ55(단체),0,2,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,42.0,3.0,4.5,7.937253933193524,0.0
2023-08-03,느티나무 셀프BBQ_BBQ55(단체),0,3,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,21.0,0.0,3.0,1.5,7.937253933193524,-21.0
2023-08-04,느티나무 셀프BBQ_BBQ55(단체),0,4,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2023-08-05,느티나무 셀프BBQ_BBQ55(단체),0,5,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2023-08-06,느티나무 셀프BBQ_BBQ55(단체),0,6,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2023-08-07,느티나무 셀프BBQ_BBQ55(단체),0,0,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2023-08-08,느티나무 셀프BBQ_BBQ55(단체),0,1,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2023-08-09,느티나무 셀프BBQ_BBQ55(단체),0,2,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,0.0,1.5,0.0,0.0
2023-08-10,느티나무 셀프BBQ_BBQ55(단체),150,3,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,21.0,0.0,1.5,0.0,0.0
2023-08-11,느티나무 셀프BBQ_BBQ55(단체),20,4,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,150.0,0.0,0.0,21.428571428571427,10.714285714285714,56.69467095138406,150.0
2023-08-12,느티나무 셀프BBQ_BBQ55(단체),0,5,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,20.0,0.0,0.0,24.285714285714285,12.142857142857142,55.93363414414824,20.0
2023-08-13,느티나무 셀프BBQ_BBQ55(단체),0,6,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,24.285714285714285,12.142857142857142,55.93363414414824,0.0
2023-08-14,느티나무 셀프BBQ_BBQ55(단체),0,0,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,24.285714285714285,12.142857142857142,55.93363414414824,0.0
2023-08-15,느티나무 셀프BBQ_BBQ55(단체),0,1,8,느티나무 셀프BBQ,BBQ55(단체),3,food,1,0,0,0.0,0.0,0.0,24.285714285714285,12.142857142857142,55.93363414414824,0.0
2023-08-16,느티나무 셀프BBQ_BBQ55(단체),12,2,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,24.285714285714285,12.142857142857142,55.93363414414824,0.0
2023-08-17,느티나무 셀프BBQ_BBQ55(단체),51,3,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,12.0,150.0,0.0,26.0,13.0,55.24490926773251,-138.0
2023-08-18,느티나무 셀프BBQ_BBQ55(단체),107,4,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,51.0,20.0,0.0,11.857142857142858,16.642857142857142,18.977430203872554,31.0
2023-08-19,느티나무 셀프BBQ_BBQ55(단체),0,5,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,107.0,0.0,0.0,24.285714285714285,24.285714285714285,40.95816681165584,107.0
2023-08-20,느티나무 셀프BBQ_BBQ55(단체),0,6,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,24.285714285714285,24.285714285714285,40.95816681165584,0.0
2023-08-21,느티나무 셀프BBQ_BBQ55(단체),40,0,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,24.285714285714285,24.285714285714285,40.95816681165584,0.0
2023-08-22,느티나무 셀프BBQ_BBQ55(단체),19,1,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,40.0,0.0,0.0,30.0,27.142857142857142,39.77855368579068,40.0
2023-08-23,느티나무 셀프BBQ_BBQ55(단체),0,2,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,19.0,12.0,0.0,32.714285714285715,28.5,37.99874684650482,7.0
2023-08-24,느티나무 셀프BBQ_BBQ55(단체),14,3,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,51.0,150.0,31.0,28.5,39.336158090659175,-51.0
2023-08-25,느티나무 셀프BBQ_BBQ55(단체),0,4,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,14.0,107.0,20.0,25.714285714285715,18.785714285714285,38.6812369920882,-93.0
2023-08-26,느티나무 셀프BBQ_BBQ55(단체),0,5,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,10.428571428571429,17.357142857142858,15.251853907608874,0.0
2023-08-27,느티나무 셀프BBQ_BBQ55(단체),0,6,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,10.428571428571429,17.357142857142858,15.251853907608874,0.0
2023-08-28,느티나무 셀프BBQ_BBQ55(단체),24,0,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,40.0,0.0,10.428571428571429,17.357142857142858,15.251853907608874,-40.0
2023-08-29,느티나무 셀프BBQ_BBQ55(단체),76,1,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,24.0,19.0,0.0,8.142857142857142,19.071428571428573,10.558228567150211,5.0
2023-08-30,느티나무 셀프BBQ_BBQ55(단체),118,2,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,76.0,0.0,12.0,16.285714285714285,24.5,27.96256000270288,76.0
2023-08-31,느티나무 셀프BBQ_BBQ55(단체),165,3,8,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,118.0,14.0,51.0,33.142857142857146,32.07142857142857,46.15708169367068,104.0
2023-09-01,느티나무 셀프BBQ_BBQ55(단체),0,4,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,165.0,0.0,107.0,54.714285714285715,40.214285714285715,66.51494640483517,165.0
2023-09-02,느티나무 셀프BBQ_BBQ55(단체),0,5,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,54.714285714285715,32.57142857142857,66.51494640483517,0.0
2023-09-03,느티나무 셀프BBQ_BBQ55(단체),0,6,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,54.714285714285715,32.57142857142857,66.51494640483517,0.0
2023-09-04,느티나무 셀프BBQ_BBQ55(단체),0,0,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,24.0,40.0,54.714285714285715,32.57142857142857,66.51494640483517,-24.0
2023-09-05,느티나무 셀프BBQ_BBQ55(단체),0,1,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,76.0,19.0,51.285714285714285,29.714285714285715,68.93647869769745,-76.0
2023-09-06,느티나무 셀프BBQ_BBQ55(단체),34,2,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,118.0,0.0,40.42857142857143,28.357142857142858,70.36537297766361,-118.0
2023-09-07,느티나무 셀프BBQ_BBQ55(단체),28,3,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,34.0,165.0,14.0,28.428571428571427,30.785714285714285,61.540927148408414,-131.0
2023-09-08,느티나무 셀프BBQ_BBQ55(단체),25,4,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,28.0,0.0,0.0,8.857142857142858,31.785714285714285,15.225292240529214,28.0
2023-09-09,느티나무 셀프BBQ_BBQ55(단체),45,5,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,25.0,0.0,0.0,12.428571428571429,33.57142857142857,15.725320800724859,25.0
2023-09-10,느티나무 셀프BBQ_BBQ55(단체),0,6,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,45.0,0.0,0.0,18.857142857142858,36.785714285714285,18.712104562097057,45.0
2023-09-11,느티나무 셀프BBQ_BBQ55(단체),0,0,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,24.0,18.857142857142858,36.785714285714285,18.712104562097057,0.0
2023-09-12,느티나무 셀프BBQ_BBQ55(단체),52,1,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,76.0,18.857142857142858,35.07142857142857,18.712104562097057,0.0
2023-09-13,느티나무 셀프BBQ_BBQ55(단체),87,2,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,52.0,34.0,118.0,26.285714285714285,33.357142857142854,20.237871147218666,18.0
2023-09-14,느티나무 셀프BBQ_BBQ55(단체),122,3,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,87.0,28.0,165.0,33.857142857142854,31.142857142857142,30.775686136020674,59.0
2023-09-15,느티나무 셀프BBQ_BBQ55(단체),58,4,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,122.0,25.0,0.0,47.285714285714285,28.071428571428573,45.010051787403675,97.0
2023-09-16,느티나무 셀프BBQ_BBQ55(단체),0,5,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,58.0,45.0,0.0,52.0,32.214285714285715,44.00378771575616,13.0
2023-09-17,느티나무 셀프BBQ_BBQ55(단체),0,6,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,45.57142857142857,32.214285714285715,48.276485452226595,0.0
2023-09-18,느티나무 셀프BBQ_BBQ55(단체),0,0,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,0.0,0.0,45.57142857142857,32.214285714285715,48.276485452226595,0.0
2023-09-19,느티나무 셀프BBQ_BBQ55(단체),111,1,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,0.0,52.0,0.0,45.57142857142857,32.214285714285715,48.276485452226595,-52.0
2023-09-20,느티나무 셀프BBQ_BBQ55(단체),87,2,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,111.0,87.0,34.0,54.0,40.142857142857146,54.35377938408085,24.0
2023-09-21,느티나무 셀프BBQ_BBQ55(단체),89,3,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,87.0,122.0,28.0,54.0,43.92857142857143,54.35377938408085,-35.0
2023-09-22,느티나무 셀프BBQ_BBQ55(단체),120,4,9,느티나무 셀프BBQ,BBQ55(단체),3,food,0,0,0,89.0,58.0,25.0,49.285714285714285,48.285714285714285,48.599431703516466,31.0
